image_id,split,image_path,width,height,total_labels,small_labels,medium_labels,large_labels,small_ratio,border_object_count,border_object_ratio,density_level,small_object_level,dominant_classes,roi_best_by_small_efficiency,roi_best_by_small_coverage
9999942_00000_d_0000098,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000098.jpg,1400,1050,16,2,9,5,0.125,8,0.5,low,few_small,car|pedestrian|people,center,horizon
9999942_00000_d_0000099,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000099.jpg,1400,1050,27,3,12,12,0.1111111111111111,7,0.25925925925925924,low,few_small,car|pedestrian|bicycle,center,density
9999942_00000_d_0000100,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000100.jpg,1400,1050,18,0,8,10,0.0,5,0.2777777777777778,low,few_small,car|pedestrian|bicycle,horizon,horizon
9999942_00000_d_0000101,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000101.jpg,1400,1050,20,5,3,12,0.25,4,0.2,low,few_small,car|pedestrian|van,horizon,density
9999942_00000_d_0000102,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000102.jpg,1400,1050,16,1,3,12,0.0625,3,0.1875,low,few_small,car|pedestrian|van,horizon,horizon
9999942_00000_d_0000103,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000103.jpg,1400,1050,13,0,3,10,0.0,1,0.07692307692307693,low,few_small,car|pedestrian|awning-tricycle,horizon,horizon
9999942_00000_d_0000104,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000104.jpg,1400,1050,29,4,14,11,0.13793103448275862,4,0.13793103448275862,low,few_small,car|pedestrian|people,horizon,horizon
9999942_00000_d_0000105,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000105.jpg,1400,1050,25,2,11,12,0.08,4,0.16,low,few_small,car|pedestrian|people,horizon,horizon
9999942_00000_d_0000106,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000106.jpg,1400,1050,22,3,8,11,0.13636363636363635,6,0.2727272727272727,low,few_small,car|pedestrian|truck,horizon,horizon
9999942_00000_d_0000107,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000107.jpg,1400,1050,20,1,7,12,0.05,5,0.25,low,few_small,car|pedestrian|motor,horizon,horizon
9999942_00000_d_0000108,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000108.jpg,1400,1050,26,1,14,11,0.038461538461538464,5,0.19230769230769232,low,few_small,pedestrian|car|van,horizon,horizon
9999942_00000_d_0000109,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000109.jpg,1400,1050,26,4,16,6,0.15384615384615385,3,0.11538461538461539,low,few_small,car|van|pedestrian,horizon,horizon
9999942_00000_d_0000110,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000110.jpg,1400,1050,43,22,17,4,0.5116279069767442,5,0.11627906976744186,medium,some_small,car|pedestrian|people,horizon,horizon
9999942_00000_d_0000111,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000111.jpg,1400,1050,28,11,12,5,0.39285714285714285,2,0.07142857142857142,low,some_small,car|van|pedestrian,horizon,horizon
9999942_00000_d_0000112,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000112.jpg,1400,1050,28,2,21,5,0.07142857142857142,0,0.0,low,few_small,car|pedestrian|van,horizon,horizon
9999942_00000_d_0000113,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000113.jpg,1400,1050,37,13,20,4,0.35135135135135137,3,0.08108108108108109,medium,some_small,pedestrian|people|van,horizon,horizon
9999942_00000_d_0000114,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000114.jpg,1400,1050,26,6,14,6,0.23076923076923078,7,0.2692307692307692,low,few_small,car|van|pedestrian,horizon,horizon
9999942_00000_d_0000115,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000115.jpg,1400,1050,42,19,18,5,0.4523809523809524,10,0.23809523809523808,medium,some_small,car|pedestrian|van,horizon,horizon
9999942_00000_d_0000116,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000116.jpg,1400,1050,63,28,25,10,0.4444444444444444,6,0.09523809523809523,medium,some_small,pedestrian|car|people,horizon,horizon
9999942_00000_d_0000117,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000117.jpg,1400,1050,31,2,22,7,0.06451612903225806,8,0.25806451612903225,medium,few_small,pedestrian|truck|people,horizon,horizon
9999942_00000_d_0000118,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000118.jpg,1400,1050,29,5,17,7,0.1724137931034483,5,0.1724137931034483,low,few_small,pedestrian|people|truck,horizon,horizon
9999942_00000_d_0000119,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000119.jpg,1400,1050,33,8,21,4,0.24242424242424243,7,0.21212121212121213,medium,few_small,car|pedestrian|bicycle,horizon,horizon
9999942_00000_d_0000120,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000120.jpg,1400,1050,44,16,25,3,0.36363636363636365,8,0.18181818181818182,medium,some_small,car|pedestrian|people,horizon,horizon
9999942_00000_d_0000121,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000121.jpg,1400,1050,47,11,32,4,0.23404255319148937,8,0.1702127659574468,medium,some_small,car|pedestrian|people,horizon,horizon
9999942_00000_d_0000122,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000122.jpg,1400,1050,34,10,17,7,0.29411764705882354,7,0.20588235294117646,medium,some_small,car|pedestrian|awning-tricycle,horizon,horizon
9999942_00000_d_0000123,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000123.jpg,1400,1050,29,12,8,9,0.41379310344827586,9,0.3103448275862069,low,some_small,car|pedestrian|van,horizon,horizon
9999942_00000_d_0000124,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000124.jpg,1400,1050,32,4,24,4,0.125,6,0.1875,medium,few_small,pedestrian|motor|car,horizon,horizon
9999942_00000_d_0000125,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000125.jpg,1400,1050,31,13,15,3,0.41935483870967744,6,0.1935483870967742,medium,some_small,pedestrian|truck|car,horizon,uncertain
9999942_00000_d_0000126,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000126.jpg,1400,1050,32,11,16,5,0.34375,2,0.0625,medium,some_small,pedestrian|truck|awning-tricycle,center,uncertain
9999942_00000_d_0000127,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000127.jpg,1400,1050,29,7,16,6,0.2413793103448276,4,0.13793103448275862,low,few_small,motor|truck|pedestrian,center,center
9999942_00000_d_0000128,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000128.jpg,1400,1050,25,7,13,5,0.28,6,0.24,low,few_small,car|van|people,horizon,density
9999942_00000_d_0000129,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000129.jpg,1400,1050,36,19,13,4,0.5277777777777778,2,0.05555555555555555,medium,some_small,motor|car|people,horizon,uncertain
9999942_00000_d_0000130,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000130.jpg,1400,1050,19,10,8,1,0.5263157894736842,4,0.21052631578947367,low,some_small,truck|pedestrian|car,horizon,density
9999942_00000_d_0000131,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000131.jpg,1400,1050,31,12,15,4,0.3870967741935484,4,0.12903225806451613,medium,some_small,pedestrian|truck|car,center,uncertain
9999942_00000_d_0000132,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000132.jpg,1400,1050,25,11,12,2,0.44,2,0.08,low,some_small,truck|van|awning-tricycle,center,uncertain
9999942_00000_d_0000133,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000133.jpg,1400,1050,40,23,16,1,0.575,6,0.15,medium,some_small,people|car|van,horizon,uncertain
9999942_00000_d_0000134,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000134.jpg,1400,1050,56,35,21,0,0.625,10,0.17857142857142858,medium,some_small,pedestrian|motor|car,horizon,density
9999942_00000_d_0000135,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000135.jpg,1400,1050,50,27,23,0,0.54,12,0.24,medium,some_small,car|pedestrian|van,density,density
9999942_00000_d_0000136,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000136.jpg,1400,1050,73,48,23,2,0.6575342465753424,11,0.1506849315068493,medium,some_small,pedestrian|motor|car,horizon,density
9999942_00000_d_0000137,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000137.jpg,1400,1050,100,72,26,2,0.72,10,0.1,high,many_small,pedestrian|motor|car,center,density
9999942_00000_d_0000138,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000138.jpg,1400,1050,113,88,25,0,0.7787610619469026,15,0.13274336283185842,high,many_small,pedestrian|motor|car,center,density
9999942_00000_d_0000139,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000139.jpg,1400,1050,137,110,27,0,0.8029197080291971,24,0.17518248175182483,high,many_small,pedestrian|motor|people,horizon,uncertain
9999942_00000_d_0000140,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000140.jpg,1400,1050,166,133,31,2,0.8012048192771084,11,0.06626506024096386,high,many_small,pedestrian|people|motor,center,density
9999942_00000_d_0000141,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000141.jpg,1400,1050,118,79,33,6,0.6694915254237288,11,0.09322033898305085,high,many_small,pedestrian|people|motor,center,density
9999942_00000_d_0000142,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000142.jpg,1400,1050,102,73,28,1,0.7156862745098039,10,0.09803921568627451,high,many_small,pedestrian|people|motor,center,density
9999942_00000_d_0000143,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000143.jpg,1400,1050,87,69,18,0,0.7931034482758621,6,0.06896551724137931,medium,many_small,pedestrian|motor|car,center,density
9999942_00000_d_0000144,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000144.jpg,1400,1050,78,59,19,0,0.7564102564102564,4,0.05128205128205128,medium,many_small,pedestrian|motor|car,density,density
9999942_00000_d_0000145,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000145.jpg,1400,1050,77,62,14,1,0.8051948051948052,11,0.14285714285714285,medium,many_small,pedestrian|motor|bicycle,horizon,density
9999942_00000_d_0000146,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000146.jpg,1400,1050,69,47,19,3,0.6811594202898551,8,0.11594202898550725,medium,some_small,pedestrian|car|motor,center,density
9999942_00000_d_0000147,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000147.jpg,1400,1050,60,27,29,4,0.45,6,0.1,medium,some_small,car|motor|people,density,density
9999942_00000_d_0000148,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000148.jpg,1400,1050,62,27,30,5,0.43548387096774194,17,0.27419354838709675,medium,some_small,car|pedestrian|motor,density,density
9999942_00000_d_0000149,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000149.jpg,1400,1050,64,28,30,6,0.4375,6,0.09375,medium,some_small,people|car|motor,center,density
9999942_00000_d_0000150,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000150.jpg,1400,1050,34,13,17,4,0.38235294117647056,8,0.23529411764705882,medium,some_small,car|pedestrian|van,horizon,density
9999942_00000_d_0000151,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000151.jpg,1400,1050,50,29,19,2,0.58,3,0.06,medium,some_small,pedestrian|car|people,center,uncertain
9999942_00000_d_0000152,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000152.jpg,1400,1050,56,31,21,4,0.5535714285714286,15,0.26785714285714285,medium,some_small,pedestrian|car|truck,horizon,density
9999942_00000_d_0000153,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000153.jpg,1400,1050,69,44,21,4,0.6376811594202898,5,0.07246376811594203,medium,some_small,pedestrian|people|car,center,density
9999942_00000_d_0000154,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000154.jpg,1400,1050,61,39,12,10,0.639344262295082,9,0.14754098360655737,medium,some_small,pedestrian|people|truck,uncertain,uncertain
9999942_00000_d_0000155,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000155.jpg,1400,1050,54,31,13,10,0.5740740740740741,17,0.3148148148148148,medium,some_small,pedestrian|truck|people,density,density
9999942_00000_d_0000156,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000156.jpg,1400,1050,41,12,23,6,0.2926829268292683,15,0.36585365853658536,medium,some_small,pedestrian|awning-tricycle|truck,horizon,horizon
9999942_00000_d_0000157,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000157.jpg,1400,1050,56,13,36,7,0.23214285714285715,9,0.16071428571428573,medium,some_small,pedestrian|people|awning-tricycle,horizon,horizon
9999942_00000_d_0000158,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000158.jpg,1400,1050,36,1,27,8,0.027777777777777776,5,0.1388888888888889,medium,few_small,pedestrian|awning-tricycle|people,horizon,horizon
9999942_00000_d_0000159,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000159.jpg,1400,1050,19,0,10,9,0.0,6,0.3157894736842105,low,few_small,pedestrian|van|truck,horizon,horizon
9999942_00000_d_0000160,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000160.jpg,1400,1050,24,3,16,5,0.125,7,0.2916666666666667,low,few_small,pedestrian|people|awning-tricycle,horizon,horizon
9999942_00000_d_0000161,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000161.jpg,1400,1050,26,0,24,2,0.0,3,0.11538461538461539,low,few_small,pedestrian|people|motor,horizon,horizon
9999942_00000_d_0000162,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000162.jpg,1400,1050,40,2,33,5,0.05,7,0.175,medium,few_small,pedestrian|people|awning-tricycle,horizon,horizon
9999942_00000_d_0000163,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000163.jpg,1400,1050,34,6,19,9,0.17647058823529413,5,0.14705882352941177,medium,few_small,pedestrian|awning-tricycle|people,center,center
9999942_00000_d_0000164,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000164.jpg,1400,1050,18,12,6,0,0.6666666666666666,4,0.2222222222222222,low,some_small,pedestrian|motor|people,horizon,density
9999942_00000_d_0000165,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000165.jpg,1400,1050,34,25,5,4,0.7352941176470589,2,0.058823529411764705,medium,some_small,pedestrian|car|truck,center,density
9999942_00000_d_0000166,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000166.jpg,1400,1050,39,21,16,2,0.5384615384615384,7,0.1794871794871795,medium,some_small,car|motor|pedestrian,center,density
9999942_00000_d_0000167,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000167.jpg,1400,1050,73,36,37,0,0.4931506849315068,15,0.2054794520547945,medium,some_small,car|pedestrian|motor,uncertain,density
9999942_00000_d_0000168,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000168.jpg,1400,1050,73,34,39,0,0.4657534246575342,7,0.0958904109589041,medium,some_small,car|pedestrian|van,center,density
9999942_00000_d_0000169,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000169.jpg,1400,1050,82,46,36,0,0.5609756097560976,5,0.06097560975609756,medium,some_small,pedestrian|car|people,center,density
9999942_00000_d_0000170,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000170.jpg,1400,1050,56,37,19,0,0.6607142857142857,8,0.14285714285714285,medium,some_small,pedestrian|motor|car,density,density
9999942_00000_d_0000171,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000171.jpg,1400,1050,38,21,16,1,0.5526315789473685,4,0.10526315789473684,medium,some_small,pedestrian|van|car,center,density
9999942_00000_d_0000172,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000172.jpg,1400,1050,26,19,6,1,0.7307692307692307,3,0.11538461538461539,low,some_small,pedestrian|van|car,center,uncertain
9999942_00000_d_0000173,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000173.jpg,1400,1050,51,39,10,2,0.7647058823529411,8,0.1568627450980392,medium,many_small,pedestrian|car|awning-tricycle,horizon,uncertain
9999942_00000_d_0000174,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000174.jpg,1400,1050,76,51,24,1,0.6710526315789473,14,0.18421052631578946,medium,many_small,pedestrian|car|people,horizon,density
9999942_00000_d_0000175,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000175.jpg,1400,1050,14,6,8,0,0.42857142857142855,1,0.07142857142857142,low,some_small,car|pedestrian|bicycle,center,density
9999942_00000_d_0000176,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000176.jpg,1400,1050,83,56,27,0,0.6746987951807228,14,0.1686746987951807,medium,many_small,pedestrian|awning-tricycle|people,horizon,density
9999942_00000_d_0000177,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000177.jpg,1400,1050,52,25,22,5,0.4807692307692308,8,0.15384615384615385,medium,some_small,pedestrian|van|truck,density,density
9999942_00000_d_0000178,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000178.jpg,1400,1050,34,5,23,6,0.14705882352941177,9,0.2647058823529412,medium,few_small,car|van|pedestrian,horizon,horizon
9999942_00000_d_0000179,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000179.jpg,1400,1050,36,17,19,0,0.4722222222222222,5,0.1388888888888889,medium,some_small,car|motor|pedestrian,horizon,uncertain
9999942_00000_d_0000180,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000180.jpg,1400,1050,16,12,3,1,0.75,2,0.125,low,many_small,car|pedestrian|motor,center,uncertain
9999942_00000_d_0000181,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000181.jpg,1400,1050,24,16,8,0,0.6666666666666666,2,0.08333333333333333,low,some_small,pedestrian|people|truck,horizon,density
9999942_00000_d_0000182,train,D:\AIP491\AIP491-G17\data\processed\images\train\9999942_00000_d_0000182.jpg,1400,1050,50,37,13,0,0.74,7,0.14,medium,some_small,car|truck|van,horizon,density
